angle,pair,rre,rte,rmse,time
80,19,1.523649714520129,0.0083414048469989,0.0134336913374912,5.445641166996211
90,0,0.7081596182780595,0.0021120787863123463,0.007245104996778458,5.496142070740461
90,1,1.655824234043309,0.016202124073337848,0.018437846974824597,5.442171315196902
90,2,1.4128359361219125,0.016974380513792423,0.018692753146321517,5.442285182885826
90,3,6.528469023501363,0.03262099413793827,0.06122746202924956,5.491369692143053
90,4,138.62354228663727,0.24016244491465133,1.0684131074001741,5.440694630146027
90,5,8.82301486748162,0.052291331590477386,0.0860667148021234,5.4876335891895
90,6,0.802450238926606,0.004081477633537772,0.008541827306542096,5.445072498172522
90,7,1.1651781075079348,0.00594673526992243,0.010510874675648905,5.49252450093627
90,8,148.78010952597785,0.3295937604116851,1.0920885611623938,5.448503578081727
90,9,1.2851969120005606,0.0037337471821900915,0.010058162385093673,5.4964620671235025
90,10,2.423242300449087,0.005827330796663686,0.022661745520849708,5.439941704273224
90,11,10.114776774468288,0.09268416639705203,0.11857435593890987,5.4498415272682905
90,12,11.780333454037262,0.07683202621997967,0.12498648420558946,5.490815393161029
90,13,12.574604463995632,0.033249146399398535,0.09603903239748826,5.440455294214189
90,14,0.6817964009549741,0.004364352009351169,0.007730008585811613,5.493959600105882
90,15,3.9521621032466987,0.04920513430896898,0.055419520535820936,5.441206707153469
90,16,4.094945342509616,0.00553053664365469,0.03310539061420874,5.491807149723172
90,17,2.108424862748654,0.024469160600584045,0.0272847548117558,5.440516171045601
90,18,171.24859194711513,0.3416910796635487,0.834684892231112,5.490071618929505
90,19,2.3776652732313455,0.013477371308116388,0.0215485675981854,5.445210284087807
