angle,pair,rre,rte,rmse,time
20,17,5.512961391340502,0.0374775707137899,0.0544056546526572,4.988673284184188
20,18,7.93441180777995,0.0211904921591511,0.0866577705340814,4.987864130176604
20,19,5.367886299360976,0.049019643390628,0.0616595276357225,4.988306286279112
30,0,2.043191103071115,0.0626014932091425,0.065320368002149,4.98748301807791
30,1,3.902237962481109,0.0323458496621647,0.0570269877670879,4.590445415116847
30,2,3.952897216138479,0.0460503277614221,0.0646634430188747,4.987917782738805
30,3,10.76911524400188,0.0437799950147086,0.1142317158649721,4.9875606070272624
30,4,6.235151235961356,0.0545984254930207,0.0697599138228491,4.990749183110893
30,5,10.881843253883384,0.0491372363080011,0.0928372778323262,4.9874380230903625
30,6,5.888338126179037,0.0516370404394873,0.0718824486429818,4.988829009700567
30,7,2.9372650048195603,0.05890821701751,0.0650814955291314,4.989148227032274
30,8,4.011398507175857,0.0457831830487604,0.0701397146179758,4.988113645929843
30,9,2.473498360251589,0.0630164930371031,0.0656727114895018,4.989993331022561
30,10,7.163529411908915,0.0451400291495562,0.0750298589515216,4.988299483899027
30,11,9.132664949734284,0.0787030555385269,0.0972173965058616,4.9880993640981615
30,12,7.223974234532196,0.0225071073675684,0.0723228867229366,4.98775905976072
30,13,5.310556958822977,0.062664069634162,0.0708162364416007,4.988761303946376
30,14,4.924003911479928,0.0275983491341052,0.056271514814917,4.987681157421321
30,15,4.561951283336535,0.0433531942751041,0.0655922696549958,4.988657589070499
30,16,7.625188244835803,0.0570982635403032,0.0833471234470152,4.989787156693637
30,17,5.5087390053700185,0.0374465054674242,0.0543583551360752,4.987804363947362
30,18,7.938204782345622,0.0211843270724386,0.0866931480127704,4.988619616255164
30,19,5.3843013942998255,0.0490503185746759,0.0617360324550726,4.988735808990896
40,0,2.048219995377449,0.0625509947799972,0.0653317465129916,4.987989102024585
40,1,3.904624924178155,0.0323426181514597,0.0570469789962911,4.88916696421802
40,2,3.951835736480288,0.0460449577820369,0.0646603169147806,4.988106630276889
40,3,10.81216567370735,0.0439142526882443,0.1145075069301671,4.986629542429
40,4,6.235332944302847,0.0545695233588543,0.0697322013638786,4.98799703316763
40,5,10.871839574097802,0.049103238045628,0.0927724205385015,4.9879601751454175
40,6,5.874949967330537,0.0516356350984487,0.0718164820105374,4.988934928085655
40,7,2.907572413283178,0.0588950037396217,0.0649790713597816,4.991176670882851
40,8,4.008765988616494,0.0457880241396862,0.0701274958504986,4.990141587331891
40,9,2.477374047718861,0.0630046535074073,0.0656668658962698,4.987598061095923
40,10,7.149148599904287,0.0451278770064037,0.0749460298056718,4.988027253188193
40,11,9.375493103756872,0.0798529586246221,0.0990506645290725,4.988019821699709
40,12,7.230648717010551,0.0225353373557312,0.0723670952475461,4.987628077156842
40,13,5.423400794319337,0.0630356475927187,0.0713726461774932,4.988341223914176
40,14,4.924357232197916,0.02759979583374,0.0562765870972205,4.987136713694781
40,15,4.561550252782969,0.0433568877249835,0.0655794688752629,3.3916091811843216
40,16,7.634831547926684,0.057083368526999,0.0833934070415373,4.987068098038435
40,17,5.507536768020035,0.0374334344531277,0.0543385823544604,4.988148197066039
40,18,7.945376334277252,0.0211745332513584,0.0867602774741149,4.987070152070373
40,19,5.407314713680816,0.0490899778293567,0.0618421584616258,4.986636762972921
50,0,2.0597928321514454,0.0624877338352975,0.0653560625149482,4.989298895932734
50,1,3.916915956457003,0.032329580543125,0.0571499467728087,4.98848013440147
50,2,3.950786164941887,0.0460409496853761,0.0646661968935575,4.988554779905826
50,3,10.890776419704364,0.0441567874435119,0.1150065071118241,4.987874474842101
50,4,6.243951249142143,0.054596816557368,0.0697927801389438,4.987634679302573
50,5,10.857389222901906,0.0490494770328368,0.0926760316547597,4.99084936035797
50,6,5.858683845383107,0.0516558358968938,0.0717540020795253,4.989596283994615
50,7,2.8658981975222235,0.0588861089614274,0.0648438061550849,4.988712139893323
50,8,4.009902869014782,0.0457893646022513,0.0701497679366322,4.988698605913669
