ratio,pair,rre,rte,rmse,time
0.7,1,0.6182464261356991,0.001412220759672986,0.00525288524000164,2.806976225692779
0.7,2,0.442539969308224,0.002448128822026068,0.0052397153298791126,2.8082804190926254
0.7,3,0.6689747323842713,0.0037766160455624735,0.0057388296136594765,2.8072939817793667
0.7,4,0.24688628191215642,0.005079203141198124,0.00541457878672571,2.806332786101848
0.7,5,0.5957820551389544,0.00445340251110774,0.005993526537716977,2.806402620859444
0.7,6,0.2804355917867486,0.0023669642195928487,0.0032779507771780007,2.809205237776041
0.7,7,0.35914062692488896,0.0013974866145930569,0.0032554560119310897,2.8092000233009458
0.7,8,0.5392574593453077,0.005247001649635762,0.006365216559235444,2.8065976053476334
0.7,9,0.7847440514871052,0.00146788557246822,0.006403689611914363,2.80884893797338
0.7,10,0.3846320475877144,0.002195725667842517,0.003445641038596871,2.807698318734765
0.7,11,0.34748881589462505,0.002480166964511205,0.004303867333475995,2.808509356342256
0.7,12,0.278048715754604,0.0008560478994040156,0.0030382799661663267,2.8085479671135545
0.7,13,0.3834799145522885,0.0038950985542025945,0.004484799646570545,2.8095842571929097
0.7,14,0.08317751236714749,0.004025380562395301,0.004205059286724071,2.8063787380233407
0.7,15,0.19313345470323337,0.0010906527501013423,0.0015868338932203518,2.802719251718372
0.7,16,0.79195339087419,0.0031262239018156877,0.007435063272020596,2.8055824995972216
0.7,17,0.33834564934701616,0.0016479340382269986,0.0035767974930714383,2.805155059322715
0.7,18,0.5050014942859209,0.0016157533669719935,0.005204966984750713,2.8070611017756164
0.7,19,1.1626442955696061,0.006890643129263619,0.010221404044064521,2.8076573996804655
